subcat1,name,height, gender
Actor,Michael Learned,170.18,M
Actor,John Leguizamo,170.18,M
Actor,Tea Leoni,170.18,F
Actor,Tony Leung,170.18,M
Actor,Dawnn Lewis,170.18,M
Actor,Leona Lewis,170.18,F
Actor,Richard Lewis,170.18,M
Actor,Laura Linney,170.18,F
Actor,Maureen Lipman,170.18,F
Actor,Emily Lloyd,170.18,F
Actor,Emily Lloyd,170.18,F
Actor,Sophia Loren,170.18,F
Actor,Pixie Lott,170.18,F
Actor,Lisa Lovbrand,170.18,F
Actor,Melanie Lynskey,170.18,F
Actor,Sunny Mabrey,170.18,F
Actor,Alison MacInnis,170.18,F
Actor,Billy MacKenzie,170.18,M
Actor,Shirley MacLaine,170.18,F
Actor,Joel Madden,170.18,M
Actor,Rebecca Mader,170.18,F
Actor,Michael Mann,170.18,M
Actor,Shirley Manson,170.18,F
Actor,Josie Maran,170.18,F
Actor,Carole Mathews,170.18,F
Actor,Lauren C. Mayhew,170.18,F
Actor,James McAvoy,170.18,M
Actor,Davina McCall,170.18,F
Actor,Catherine McCormack,170.18,F
Actor,Martine McCutcheon,170.18,F
Actor,Sarah Mclachlan,170.18,F
Actor,Zoe McLellan,170.18,F
Actor,Ian McNeice,170.18,M
Actor,Ann Miller,170.18,F
Actor,Sofia Milos,170.18,F
Actor,Vanessa Minnillo,170.18,F
Actor,Shay Mitchell,170.18,F
Actor,Dominic Monaghan,170.18,M
Actor,Michelle Monaghan,170.18,F
Actor,Mary Tyler Moore,170.18,F
Actor,Samantha Mumba,170.18,F
Actor,Caroline Munro,170.18,F
Actor,Brian Murphy,170.18,M
Actor,Roisin Murphy,170.18,F
Actor,Jaime Murray,170.18,F
Actor,Mike Myers,170.18,M
Actor,Kate Nash,170.18,F
Actor,Thomas Ian Nicholas,170.18,M
Actor,Cynthia Nixon,170.18,F
Actor,Hermione Norris,170.18,F
Actor,Brandy Norwood,170.18,F
Actor,Jennifer O'Dell,170.18,F
Actor,Tatum O'Neal,170.18,F
Actor,Julia Ormond,170.18,F
Actor,Phina Oruche,170.18,F
Actor,Norman Pace,170.18,M
Actor,Bill Paterson,170.18,M
Actor,Maxine Peake,170.18,F
Actor,Michael Pena,170.18,M
Singer,Katy Perry,170.18,F
Singer,Nina Persson,170.18,F
Singer,Cassandra Peterson,170.18,F
Singer,Joanna Pettet,170.18,F
Singer,Mackenzie Phillips,170.18,F
Singer,Lester Piggott,170.18,M
Singer,Monica Potter,170.18,F
Singer,Stefanie Powers,170.18,F
Singer,Juliet Prowse,170.18,F
Politician,Vladimir Putin,179,M
Politician,Steve Railsback,170.18,M
Politician,Alex Reid,170.18,F
Musician,Trent Reznor,170.18,M
Musician,Cynthia Rhodes,170.18,F
Musician,Nick Rhodes,170.18,M
Musician,Rachel Riley,170.18,F
Musician,Iain Robertson,170.18,M
Musician,Natalie Roles,170.18,F
Musician,Mackenzie Rosman,170.18,F
Musician,Tim Roth,170.18,M
Musician,Andre Royo,170.18,M
Musician,Sara Rue,170.18,F
Musician,Salman Rushdie,170.18,M
Musician,Jane Russell,170.18,F
Musician,Rosalind Russell,170.18,F
Musician,Meg Ryan,170.18,F
Musician,Michelle Ryan,170.18,F
Musician,Sade ,170.18,F
Musician,John Savage,170.18,M
Musician,Kathryn Leigh Scott,170.18,F
Musician,Xenia Seeberg,170.18,F
Musician,Noah Segan,170.18,F
Musician,Assumpta Serna,170.18,F
Musician,Chloe Sevigny,170.18,F
Musician,Martin Sheen,170.18,M
Musician,Nicolette Sheridan,170.18,F
Musician,Hannah Simone,170.18,F
Musician,Grace Slick,170.18,F
Musician,Jaclyn Smith,170.18,F
Musician,Jan Smithers,170.18,F
Musician,Cobie Smulders,170.18,F
Musician,Elke Sommer,170.18,F
Musician,Shannyn Sossamon,170.18,F
Musician,Timothy Spall,170.18,M
Musician,Tommy Steele,170.18,M
Musician,Hailee Steinfeld,170.18,F
Musician,Juliet Stevenson,170.18,F
Musician,Dave Stewart,170.18,M
Musician,Dean Stockwell,170.18,M
Musician,Ken Stott,170.18,M
Musician,Sherry Stringfield,170.18,F
Musician,Jessica Stroup,170.18,F
Musician,Kristine Sutherland,170.18,F
Musician,Catherine Tate,170.18,F
Musician,Jay Tavare,170.18,M
Musician,Sean Patrick Thomas,170.18,M
Musician,Rachel Ticotin,170.18,F
Musician,Jennifer Tilly,170.18,F
Musician,Timbaland ,170.18,F
Musician,Lily Tomlin,170.18,F
Musician,Angel Tompkins,170.18,F
Musician,Anna Torv,170.18,F
Musician,Alexandra Tydings,170.18,F
Musician,Steven Van Zandt,170.18,M
Musician,Eddie Vedder,170.18,F
Musician,Johnny Vegas,170.18,M
Musician,Sofia Vergara,170.18,F
Musician,Julia Voth,170.18,F
Musician,Jill Wagner,170.18,F
Musician,Eli Wallach,170.18,M
Musician,Sela Ward,170.18,F
Musician,Dionne Warwick,170.18,F
Musician,Gedde Watanabe,170.18,F
Musician,Ian H Watkins,170.18,M
Musician,Cynthia Watros,170.18,F
Singer,Gerard Way,170.18,M
Singer,Kevin Weisman,170.18,M
Singer,Olivia Wilde,170.18,F
Singer,Emma Williams,170.18,F
Singer,Robin Williams,170.18,F
Singer,Katherine Willis,170.18,F
Singer,Holly Willoughby,170.18,F
Singer,Penelope Wilton,170.18,F
Singer,Alex Winter,170.18,F
Singer,Scott Wolf,170.18,M
Singer,Antony Worrall Thompson,170.18,M
Singer,Rudy Youngblood,170.18,M
Singer,Nick Zinner,170.18,M
Singer,Erick Avari,173.35,M
Singer,Ewen Bremner,173.35,M
Singer,Steve Buscemi,173.35,M
Singer,Taye Diggs,173.35,M
Singer,Terry Jones,173.35,F
Singer,Dean Lennox Kelly,173.35,M
Singer,Gary Numan,173.35,M
Singer,Adrian Rawlins,173.35,M
Singer,Mark Ruffalo,173.35,M
Singer,Height Challenge,173.22,M
Singer,Jaimie Alexander,173.99,F
Actor,Antonio Banderas,173.9,M
Actor,Roger Bart,173.99,M
Actor,Carlos Bernard,173.99,M
Actor,Sean Biggerstaff,173.99,M
Actor,Lucas Black,173.99,M
Actor,Cate Blanchett,173.99,F
Actor,Alan Blumenfeld,173.99,M
Actor,Dirk Bogarde,173.99,M
Actor,John Bradley,173.99,M
Actor,Jessica Brooks,173.99,F
Actor,Heather Burns,173.99,F
Actor,Chris Cagle,173.99,F
Actor,Sarah Wayne Callies,173.99,F
Actor,Chuck Campbell,173.99,M
Actor,Jennifer Carpenter,173.99,F
Actor,Michael Cera,173.99,M
Actor,Jackie Chan,173.99,M
Actor,Carol Channing,173.99,F
Actor,Francois Chau,173.99,M
Actor,Joe Cocker,173.99,M
Actor,Simon Cowell,173.99,M
Actor,Wilson Cruz,173.99,M
Actor,Joan Cusack,173.99,F
Actor,Chuck D,173.99,M
Actor,Stefan Dennis,173.99,M
Actor,Emily Deschanel,173.99,F
Actor,Alison Doody,173.99,F
Actor,James Doohan,173.99,M
Actor,Polly Draper,173.99,F
Actor,Shannon Elizabeth,173.99,F
Actor,Tom Felton,173.99,M
Actor,Jorja Fox,173.99,F
Actor,Paul Freeman,173.99,M
Actor,Daisy Fuentes,173.99,F
Actor,Dan Futterman,173.99,M
Actor,Romola Garai,173.99,F
Actor,Brittny Gastineau,173.99,F
Actor,Greta Gerwig,173.99,F
Actor,Paul Giamatti,173.99,M
Actor,Carmine Giovinazzo,173.99,M
Actor,Judy Greer,173.99,F
Actor,Melanie Griffith,173.99,F
Actor,Rachel Griffiths,173.99,F
Actor,Jen Halley,173.99,F
Actor,Keeley Hawes,173.99,F
Actor,Heather Headley,173.99,F
Actor,John Heard,173.99,M
Actor,Katherine Heigl,173.99,F
Actor,Martin Henderson,173.99,M
Actor,Ashton Holmes,173.99,F
Actor,Anthony Hopkins,173.5,M
Actor,John Hurt,173.99,M
Actor,Jessie J,173.99,F
Actor,Kate Jackson,173.99,F
Actor,Randy Jackson,173.99,M
Actor,Alessandro Juliani,173.99,M
Actor,Christian Kane,173.99,M
Actor,Mathieu Kassovitz,173.99,M
Actor,Joanne Kerns,173.99,F
Actor,Amir Khan,173.99,M
Actor,Jaime King,173.99,F
Actor,Lenny Kravitz,173.99,F
Actor,Sarah Lancaster,173.99,F
Actor,Angela Lansbury,173.99,F
Actor,Alexandra Maria Lara,173.99,F
Actor,Andy Lau,173.99,F
Actor,Charles Laughton,173.99,M
Actor,Miracle Laurie,173.99,F
Actor,Taylor Lautner,173.99,F
Actor,Josie Lawrence,173.99,F
Actor,Erica Leerhsen,173.99,F
Actor,Ron Lester,173.99,F
Actor,Blake Lively,173.99,M
Actor,Tina Louise,173.99,F
Actor,Chad Lowe,173.99,M
Actor,Scott Lowell,173.99,M
Actor,Ralph Macchio,173.99,M
Actor,William H Macy,173.99,M
Actor,Olivier Martinez,173.99,M
Actor,Christopher Masterson,173.99,M
Actor,Malcolm McDowell,173.99,M
Actor,Paul McGann,173.99,M
Actor,Paul McGillion,173.99,M
Actor,Lee Meriwether,173.99,F
Actor,Michael Michele,173.99,M
Actor,Kate Middleton,173.99,F
Actor,Toshiro Mifune,173.99,F
Actor,Elizabeth Mitchell,173.99,F
Actor,Janel Moloney,173.99,F
Actor,Esai Morales,173.99,F
Actor,Eric Morecambe,173.99,M
Actor,James Morrison,173.99,M
Actor,Carrie Ann Moss,173.99,F
Actor,Christopher Moynihan,173.99,M
Actor,Patricia Neal,173.99,F
Actor,Nelly ,173.99,F
Actor,Chuck Norris,173.99,M
Actor,Graham Norton,173.99,M
Actor,Gary Oldman,173.99,M
Actor,Dawn Olivieri,173.99,F
Actor,Brad Paisley,173.99,M
Actor,Sarah Parish,173.99,F
Actor,Mike Patton,173.99,M
Actor,Tom Petty,173.99,M
Actor,Ryan Phillippe,173.99,M
Actor,Rosamund Pike,173.99,F
Actor,Franka Potente,173.99,F
Actor,Robert Powell,173.99,M
Actor,Deborah Raffin,173.99,F
Actor,Sara Ramirez,173.99,F
Actor,Jeremy Renner,173.99,M
Actor,Ron Rifkin,173.99,F
Actor,Diana Rigg,173.99,F
Actor,Amanda Righetti,173.99,F
Actor,Talulah Riley,173.99,F
Actor,Axl Rose,173.99,F
Actor,Rev Run,173.99,F
Actor,Daniel Sauli,173.99,M
Actor,Ben Savage,173.99,M
Actor,Connie Sellecca,173.99,F
Actor,Peter Sellers,173.99,M
Actor,Michael Sheard,173.99,M
Actor,Mark Sheppard,173.99,M
Actor,Shilpa Shetty,173.99,M
Actor,Ron Silver,173.99,F
Actor,Kelly Slater,173.99,F
Actor,Kevin Smith,173.99,M
Actor,Mark Smith,173.99,M
Actor,Kiefer Sutherland,173.99,M
Actor,Keith Szarabajka,173.99,M
Actor,Iqbal Theba,173.99,M
Actor,Kenan Thompson,173.99,M
Actor,Rip Torn,173.99,M
Actor,Paula Trickey,173.99,F
Actor,Keith Urban,173.99,M
Actor,Amber Valletta,173.99,F
Actor,Milo Ventimiglia,173.99,M
Actor,Bradley Walsh,173.99,M
Actor,Ed Westwick,173.99,M
Actor,Jimmy White,173.99,M
Actor,Esther Williams,173.99,F
Actor,Olivia Williams,173.99,F
Actor,Bridgette Wilson,173.99,F
Actor,Alicia Witt,173.99,F
Actor,Anton Yelchin,173.99,M
Actor,Don Adams,174.62,M
Actor,Dean Andrews,174.62,M
Actor,Lucie Arnaz,174.62,F
Actor,Kuno Becker,174.62,M
Actor,Casey Biggs1,174.62,M
Actor,Suanne Braun,174.62,M
Actor,Ray Charles,174.62,M
Actor,Jude Ciccolella,174.62,M
Actor,Jon Cryer,174.62,M
Actor,Tony Curtis,174.62,M
Actor,Jeremy Davies,174.62,M
Actor,Howard Dean,174.62,M
Actor,Peter Firth,174.62,M
Actor,Ben Foster,174.62,M
Actor,Burn Gorman,174.62,M
Actor,Mick Mars,174.62,M
Actor,Rob Morrow,174.62,M
Actor,Joe Morton,174.62,M
Actor,Simon Pegg,174.62,M
Actor,Alexis Smith,174.62,F
Actor,Amanda Tapping,174.62,F
Actor,Amy Acker,172.72,F
Actor,Ryan Adams,172.72,M
Singer,Adele ,172.72,F
Singer,Malin Akerman,172.72,F
Singer,Vanessa Angel,172.72,F
Actor,Adam Ant,172.72,M
Actor,Barbara Babcock,172.72,F
Actor,Lauren Bacall,172.72,F
Actor,Scott Bairstow,172.72,M
Actor,Lionel Barrymore,172.72,M
Actor,Justin Bartha,172.72,M
Actor,Blake Bashoff,172.72,M
Actor,Bipasha Basu,172.72,M
Actor,Jennifer Beals,172.72,F
Actor,Maureen Beattie,172.72,F
Actor,Ned Beatty,172.72,M
Actor,John Belushi,172.72,M
Actor,Annette Bening,172.72,F
Actor,Joey Bishop,172.72,M
Actor,Nadia Bjorlin,172.72,F
Actor,Caroline Blakiston,172.72,F
Actor,Moon Bloodgood,172.72,F
Actor,Humphrey Bogart,172.72,M
Actor,Vasili Bogazianos,172.72,M
Actor,Johnny Borrell,172.72,M
Actor,Caprice Bourret,172.72,F
Actor,Katrina Bowden,172.72,F
Actor,Jesse Bradford,172.72,M
Actor,Lillo Brancato,172.72,M
Actor,Klaus Maria Brandauer,172.72,M
Actor,Charles Bronson,172.72,M
Actor,Ian Brown,172.72,M
Actor,Yul Brynner,172.72,M
Actor,A. J. Buckley,172.72,M
Actor,Brooke Burns,172.72,F
Actor,Dan Byrd,172.72,M
Athlete,Gina Carano,172.72,F
Athlete,Dana Carvey,172.72,F
Athlete,Nicki Chapman,172.72,F
Actor,Don Cheadle,172.7,M
Actor,Navin Chowdhry,172.72,M
Actor,Ciara ,172.72,F
Actor,Dick Clark,172.72,M
Actor,Jill Clayburgh,172.72,F
Actor,Chris Columbus,172.72,F
Actor,Mark Consuelos,172.72,M
Actor,Coolio ,172.72,M
Actor,James Corden,172.72,M
Actor,Anthony Costa,172.72,M
Actor,Denise Crosby,172.72,F
Actor,Marcia Cross,172.72,F
Actor,Billy Crudup,172.72,M
Actor,Ice Cube,180.7,M
Actor,Robin Curtis,172.72,F
Athlete,Jay Cutler,173.7,M
Athlete,Jill Dando,172.72,F
Athlete,Anthony Daniels,172.72,M
Athlete,Bobby Darin,172.72,M
Athlete,Lisa Darr,172.72,F
Athlete,Embeth Davidtz,172.72,F
Athlete,Brianne Davis,172.72,F
Athlete,Cecile De France,172.72,F
Athlete,Frances De la Tour,172.72,F
Athlete,Cameron Diaz,172.72,F
Athlete,Michelle Dockery,172.72,F
Actor,Robert Downey Jr,172.7,M
Actor,James Dreyfus,172.72,M
Actor,Merrin Dungey,172.72,M
Actor,James Duval,172.72,M
Actor,Shelley Duvall,172.72,F
Actor,Leslie Easterbrook,172.72,F
Actor,Zac Efron,172.72,M
Actor,Kian Egan,172.72,M
Actor,Michael Emerson,172.72,M
Singer,Eminem ,172.72,M
Singer,East Enders,172.72,M
Singer,Alice Evans,172.72,F
Singer,Sara Evans,172.72,F
Singer,Jenni Falconer,172.72,F
Actor,Chris Farley,172.72,M
Actor,Sheila Ferguson,172.72,F
Actor,Edward Fox,172.72,M
Actor,Frankmusik ,172.72,M
Actor,Noel Gallagher,172.72,M
Actor,Lisa Geoghan,172.72,F
Actor,Zach Gilford,172.72,M
Actor,Annabeth Gish,172.72,F
Actor,Caroline Goodall,172.72,F
Actor,Jodi Gordon,172.72,F
Actor,Heather Graham,172.72,F
Actor,Jimmy Greaves,172.72,M
Athlete,Eddie Guerrero,171.5,M
Athlete,Paul Guilfoyle,172.72,M
Athlete,Gareth Hale,172.72,M
Athlete,Veronica Hamel,172.72,F
Athlete,Mel Harris,172.72,F
Athlete,Ian Hart,172.72,M
Athlete,Hattie Hayridge,172.72,F
Athlete,Glenne Headly,172.72,F
Athlete,User Heights,172.72,F
Athlete,Jill Hennessy,172.72,F
Athlete,Jay Hernandez,172.72,M
Athlete,Faith Hill,172.72,F
Athlete,Katy Hill,172.72,F
Historical Figure,Adolf Hitler,172.72,M
Historical Figure,Paul Hogan,172.72,M
Historical Figure,James Holmes,172.72,M
Historical Figure,Home and Away,172.72,M
Historical Figure,Leslie Hope,172.72,F
Historical Figure,Dennis Hopper,172.72,M
Historical Figure,Tyson Houseman,172.72,M
Historical Figure,Whitney Houston,172.72,F
Historical Figure,Karl Howman,172.72,M
Historical Figure,Michael Imperioli,172.72,M
Historical Figure,Robert Ito,172.72,M
Historical Figure,Kevin James,172.72,M
Historical Figure,Herb Jefferson Jr,172.72,M
Historical Figure,Joe Jonas,172.72,M
Historical Figure,Kevin Jonas,172.72,M
Historical Figure,Paterson Joseph,172.72,M
Historical Figure,Slavitza Jovan,172.72,M
Historical Figure,Milla Jovovich,172.72,F
Historical Figure,Juanes ,172.72,F
Historical Figure,Tim Kang,172.72,M
Historical Figure,Vincent Kartheiser,172.72,M
Historical Figure,Peter Kay,172.72,M
Historical Figure,Dominic Keating,172.72,M
Historical Figure,Ronan Keating,172.72,M
Historical Figure,Marthe Keller,172.72,F
Historical Figure,Joanne Kelly,172.72,F
Historical Figure,Anthony Kiedis,172.72,M
Historical Figure,Ford Kiernan,172.72,M
Historical Figure,Daniel Dae Kim,172.72,M
Historical Figure,Klaus Kinski,172.72,M
Historical Figure,Alexis Knapp,172.72,F
Historical Figure,Jeffrey Kramer,172.72,M
Historical Figure,Robby Krieger,172.72,M
Historical Figure,Lisa Kudrow,172.72,F
Historical Figure,Olga Kurylenko,172.72,F
Historical Figure,Ali Landry,172.72,M
Historical Figure,Jessica Lange,172.72,F
Historical Figure,Kelly LeBrock,172.72,F
Historical Figure,James Kyson Lee,172.72,M
Historical Figure,Michelle Lee,172.72,F
Historical Figure,Judith Light,172.72,F
Historical Figure,Danielle Lloyd,172.72,F
Historical Figure,Gabby Logan,172.72,F
Historical Figure,Karina Lombard,172.72,F
Historical Figure,Louis Lombardi,172.72,M
Historical Figure,Joanna Lumley,172.72,F
Historical Figure,Andie Macdowell,172.72,F
Historical Figure,Ali MacGraw,172.72,M
Historical Figure,Marguerite MacIntyre,172.72,F
Historical Figure,Bill Maher,172.72,M
Historical Figure,John Mahoney,172.72,M
Historical Figure,Michael Maloney,172.72,M
Historical Figure,Bam Margera,172.72,M
Historical Figure,Berenice Marlohe,172.72,F
Historical Figure,Eddie Marsan,172.72,F
Historical Figure,Pamela Sue Martin,172.72,F
Historical Figure,Richard Marx,172.72,M
Historical Figure,Lois Maxwell,172.72,F
Historical Figure,Jodhi May,172.72,F
Historical Figure,Nell McAndrew,172.72,F
Historical Figure,Andrew McCarthy,172.72,M
Historical Figure,Mindy McCready,172.72,F
Historical Figure,Natascha McElhone,172.72,F
Historical Figure,Gina McKee,172.72,F
Historical Figure,Ben McKenzie,172.72,M
Historical Figure,Katharine McPhee,172.72,F
Historical Figure,Kristen Meadows,172.72,F
Historical Figure,Alyson Michalka,172.72,F
Historical Figure,Christa Miller,172.72,F
Historical Figure,Henry Miller,172.72,M
Historical Figure,Marisa Miller,172.72,F
Historical Figure,Kristin Minter,172.72,F
Historical Figure,Kirsty Mitchell,172.72,F
Historical Figure,Heather Morris,172.72,F
Historical Figure,Emily Mortimer,172.72,F
Historical Figure,Peter Mullan,172.72,M
Historical Figure,Cillian Murphy,172.72,M
Historical Figure,Donna Murphy,172.72,F
Historical Figure,Nas ,172.72,F
Historical Figure,Neighbours ,172.72,F
Historical Figure,Alec Newman,172.72,M
Historical Figure,NeYo ,172.72,M
Historical Figure,Sue Nicholls,172.72,F
Historical Figure,B. J. Novak,172.72,F
Historical Figure,Danny Nucci,172.72,M
Historical Figure,Kieran O'Brien,172.72,M
Historical Figure,Richard O'Brien,172.72,M
Historical Figure,Frances O'Connor,172.72,F
Historical Figure,Hugh O'Conor,172.72,M
Historical Figure,Maureen O'Hara,172.72,F
Historical Figure,Sophie Okonedo,172.72,F
Historical Figure,Kaitlin Olson,172.72,F
Historical Figure,Leland Orser,172.72,M
Historical Figure,Donny Osmond,172.72,M
Historical Figure,Tamzin Outhwaite,172.72,M
Historical Figure,Robert Palmer,172.72,M
Historical Figure,Jessica Pare,172.72,F
Actor,Aaron Paul,172.72,M
Actor,Rob Paul,172.72,M
Actor,Sean Paul,172.72,M
Actor,Heather Peace,172.72,F
Actor,Sean Penn,172.72,M
Actor,Elizabeth Perkins,172.72,F
Actor,Leslie Phillips,172.72,F
Actor,Joaquin Phoenix,172.7,M
Actor,Wendell Pierce,172.72,M
Actor,Pete Postlethwaite,172.72,M
Actor,Ramona Pringle,172.72,F
Actor,Lucy Punch,172.72,F
Actor,Maeve Quinlan,172.72,F
Actor,Jackson Rathbone,172.72,M
Actor,Usher Raymond,172.72,M
Actor,Jemma Redgrave,172.72,F
Actor,Sarah Jane Redmond,172.72,F
Actor,Lou Reed,172.72,F
Actor,Brad Renfro,172.72,M
Actor,Height Request,172.72,M
Actor,Caroline Rhea,172.72,F
Actor,Griff Rhys Jones,172.72,F
Singer,Rihanna ,172.72,F
Singer,Molly Ringwald,172.72,F
Actor,Julia Roberts,172.7,F
Actor,Sam Rockwell,172.72,F
Actor,Maurice Roeves,172.72,M
Actor,Mimi Rogers,172.72,F
Actor,Elisabeth Rohm,172.72,F
Actor,Clayton Rohner,172.72,M
Actor,Gaby Roslin,172.72,M
Actor,Carlo Rota,172.72,M
Actor,Rene Russo,172.72,M
Actor,Lisa Ryder,172.72,F
Actor,William Sadler,172.72,M
Actor,Georgia Salpa,172.72,F
Actor,William Sanderson,172.72,M
Actor,Juelz Santana,172.72,M
Actor,Fred Savage,172.72,M
Actor,Greta Scacchi,172.72,F
Actor,Eric Schaeffer,172.72,M
Actor,Taylor Schilling,172.72,F
Actor,Ridley Scott,172.72,M
Actor,Jon Seda,172.72,M
Actor,Sushmita Sen,172.72,M
Actor,Andy Serkis,172.72,F
Actor,Martin Shaw,172.72,M
Actor,Rachel Shelley,172.72,F
Actor,Vonda Shepard,172.72,F
Actor,Cybill Shepherd,172.72,F
Actor,Andrew Shue,172.72,M
Actor,Gary Sinise,172.72,M
Actor,Siouxsie Sioux,172.72,M
Actor,Tony Sirico,172.72,M
Actor,Skin ,172.72,M
Actor,Christian Slater,172.72,M
Actor,Kavan Smith,172.72,M
Actor,Sneakers ,172.72,M
Actor,Michael Socha,172.72,M
Actor,Hal Sparks,172.72,M
Actor,Aaron Stanford,172.72,M
Actor,Harry Dean Stanton,172.72,M
Actor,Mary Steenburgen,172.72,F
Actor,Sharon Stone,172.72,F
Actor,Rider Strong,172.72,F
Actor,Joe Strummer,172.72,M
Actor,Neil Stuke,172.72,M
Actor,Neil Stuke,172.72,M
Actor,Claire Sweeney,172.72,F
Actor,Jessica Taylor,172.72,F
Actor,Noah Taylor,172.72,F
Actor,Tinie Tempah,172.72,F
Actor,Richard Thomas,172.72,M
Actor,Linda Thorson,172.72,F
Actor,Malachi Throne,172.72,M
Actor,Jeff Timmons,172.72,M
Actor,Ricky Tomlinson,172.72,M
Actor,Phoebe Tonkin,172.72,F
Actor,Joe Torry,172.72,M
Actor,Michael Trevino,172.72,M
Actor,Stanley Tucci,172.72,M
Actor,Kathleen Turner,172.72,F
Actor,Nicholas Turturro,172.72,M
Actor,Barbara Tyson,172.72,F
Actor,Edward Van Halen,172.72,M
Actor,Emily VanCamp,172.72,F
Actor,Musetta Vander,172.72,F
Actor,Mark Wahlberg,172.72,M
Actor,Martha Wainwright,172.72,F
Actor,Marcy Walker,172.72,F
Actor,Gwynyth Walsh,172.72,F
Actor,Kate Walsh,172.72,F
Actor,Christoph Waltz,172.72,M
Actor,Estella Warren,172.72,F
Actor,Alberta Watson,172.72,F
Actor,Clayton Watson,172.72,M
Actor,Emily Watson,172.72,F
Actor,George Wendt,172.72,M
Singer,Kanye West,172.72,M
Singer,Travis Wester,172.72,M
Singer,Jason Wiles,172.72,M
Singer,Christina Williams,172.72,F
Singer,Marie Wilson,172.72,F
Singer,Mary Elizabeth Winstead,172.72,F
Singer,Jo Anne Worley,172.72,F
Singer,Francoise Yip,172.72,F
Singer,Francine York,172.72,F
Actor,Zendaya ,174,F
Actor,Nikki Ziering,172.72,F
Actor,Madeline Zima,172.72,F
Actor,Madeline Zima,172.72,F
Actor,Adrian Zmed,172.72,M
Actor,Daphne Zuniga,172.72,F
Actor,Don S Davis,175.89,M
Actor,Andy Garcia,175.89,F
Actor,Paul Gascoigne,175.89,M
Actor,Gregory Itzin,175.89,M
Actor,Lennie James,175.89,F
Actor,Archie Kao,175.89,M
Actor,Matt Le Blanc,175.89,M
Actor,Mario Lopez,175.89,M
Actor,Diego Luna,175.89,M
Actor,Howie Mandel,175.89,M
Actor,Danny Masterson,175.89,M
Actor,Jesse McCartney,175.89,M
Actor,Harry Melling,175.89,M
Actor,Stephen Moyer,175.89,M
Actor,Eddie Murphy,175.9,M
Actor,Ntare Mwine,175.89,M
Actor,Rachel Nichols,175.89,F
Actor,Lena Olin,175.89,F
Actor,Hugh Quarshie,175.89,M
Actor,Kurt Russell,175.89,M
Actor,Alan Scarfe,175.89,M
Actor,Ian Somerhalder,175.89,M
Actor,Yvonne Strahovski,175.89,F
Actor,Justin Theroux,175.89,M
Actor,Casper Van Dien,175.89,M
Actor,Lance Armstrong,176.53,M
Actor,Desi Arnaz,176.53,M
Actor,David Arquette,176.53,M
Actor,Beatrice Arthur,176.53,F
Actor,Armand Assante,176.53,M
Actor,Sandahl Bergman,176.53,M
Actor,Elizabeth Berkley,176.53,F
Actor,John Billingsley,176.53,M
Actor,Michael Bolton,176.53,M
Actor,Kenneth Branagh,176.53,M
Actor,Roy Brocksmith,176.53,M
Actor,Horst Buchholz,176.53,M
Actor,Richard Burton,176.53,M
Actor,Nicky Byrne,176.53,F
Actor,James Caan,176.53,M
Actor,Naomi Campbell,176.53,F
Actor,Richard Chaves,176.53,M
Actor,Tommy Chong,176.53,M
Actor,Eric Clapton,176.53,M
Actor,Margaret Colin,176.53,F
Actor,Paddy Considine,176.53,M
Actor,Jennifer Coolidge,176.53,F
Actor,Alice Cooper,176.53,F
Actor,Dominic Cooper,176.53,M
Actor,Clayne Crawford,176.53,M
Actor,Bernard Cribbins,176.53,M
Actor,Donald Crisp,176.53,M
Actor,Alan Cumming,176.53,M
Actor,Hugh Dancy,176.53,M
Actor,Kassie De Paiva,176.53,M
Actor,Dom DeLuise,176.53,M
Actor,Patrick Dempsey,176.53,M
Actor,John Denver,176.53,M
Actor,Janice Dickinson,176.53,F
Actor,Hugh Dillon,176.53,M
Actor,Sarah Douglas,176.53,F
Actor,Robert Duvall,176.53,M
Actor,Jakob Dylan,176.53,M
Actor,George Dzundza,176.53,M
Actor,Robert Englund,176.53,M
Actor,Linda Evangelista,176.53,F
Actor,Sticky Fingaz,176.53,F
Actor,Robert Forster,176.53,M
Actor,Stephen Furst,176.53,M
Actor,Vincent Gallo,176.53,M
Actor,Mel Gibson,176.5,M
Actor,Goldie ,176.53,F
Actor,Joseph Gordon-Levitt,176.53,M
Actor,Michael Greco,176.53,M
Actor,Alec Guinness,176.53,M
Actor,Angie Harmon,176.53,F
Actor,Woody Harrelson,176.5,M
Actor,Natasha Henstridge,176.53,F
Actor,David Hewlett,176.53,M
Actor,Benny Hill,176.53,M
Actor,William Hope,176.53,M
Actor,Anjelica Huston,176.53,F
Actor,David Hyde Pierce,176.53,M
Actor,Michael Ironside,176.53,M
Athlete,Chris Jericho,176.53,M
Athlete,Boris Johnson,176.53,M
Athlete,Don Johnson,176.53,M
Athlete,Michael Keaton,176.53,M
Athlete,Ross Kemp,176.53,M
Athlete,Kerri Kenney,176.53,F
Athlete,Greg Kinnear,176.53,M
Athlete,Sally Kirkland,176.53,F
Athlete,Jason Scott Lee,176.53,M
Athlete,Elyse Levesque,176.53,F
Athlete,Eugene Levy,176.53,M
Athlete,Geoffrey Lewis,176.53,M
Athlete,Gary Lineker,176.53,M
Athlete,Matt Long,176.53,M
Athlete,Kevin Lyttle,176.53,M
Athlete,Camryn Manheim,176.53,F
Athlete,Benito Martinez,176.53,M
